GEOID,,State,Parish,Region,Geography,Current OZ 1.0 tract (expires Dec. 2028),Eligibility for OZ 2.0 Designation,Eligible for Reduced Threshold for Substantial Improvement,,NMTC,Deep Distress,Population,Population 18-24,Population 65+,Median Household Income,Poverty %,Unemployment %,% of tract with Broadband Accessibility
22033004018,22033004010,LA,East Baton Rouge,Capital,Census Tract 40.18; East Baton Rouge Parish; Louisiana,no,ELIGIBLE,#N/A,,NO,NO,2141,322,292,61028,14.6,15.3,73.3
22033004019,22033004010,LA,East Baton Rouge,Capital,Census Tract 40.19; East Baton Rouge Parish; Louisiana,no,INELIGIBLE,#N/A,,NO,NO,3673,280,1068,116000,4.1,2.5,85.1
22033004020,22033004020,LA,East Baton Rouge,Capital,Census Tract 40.20; East Baton Rouge Parish; Louisiana,no,INELIGIBLE,#N/A,,NO,NO,5356,295,1362,182632,9.4,0.8,84.5
22033004021,22033004020,LA,East Baton Rouge,Capital,Census Tract 40.21; East Baton Rouge Parish; Louisiana,no,INELIGIBLE,#N/A,,NO,NO,4868,645,571,143378,6,1.7,82.3
22033004022,22033004020,LA,East Baton Rouge,Capital,Census Tract 40.22; East Baton Rouge Parish; Louisiana,no,INELIGIBLE,#N/A,,NO,NO,5324,571,547,149853,3.1,0,90.8
22033004023,22033004020,LA,East Baton Rouge,Capital,Census Tract 40.23; East Baton Rouge Parish; Louisiana,no,ELIGIBLE,#N/A,,YES,YES,4212,3357,0,60875,47.6,5.8,65.4
22033004024,22033004020,LA,East Baton Rouge,Capital,Census Tract 40.24; East Baton Rouge Parish; Louisiana,no,ELIGIBLE,#N/A,,YES,YES,5250,3343,62,47019,44.5,7.3,81.8
22033004025,22033004020,LA,East Baton Rouge,Capital,Census Tract 40.25; East Baton Rouge Parish; Louisiana,no,INELIGIBLE,#N/A,,NO,NO,2399,594,462,212634,11.6,1,91.3
22033004026,22033004020,LA,East Baton Rouge,Capital,Census Tract 40.26; East Baton Rouge Parish; Louisiana,no,INELIGIBLE,#N/A,,NO,NO,8615,587,1161,188408,2.7,6.1,88.3
22033004027,22033004020,LA,East Baton Rouge,Capital,Census Tract 40.27; East Baton Rouge Parish; Louisiana,no,INELIGIBLE,#N/A,,NO,NO,1568,64,659,195441,2.7,2.7,93.7
22033004028,22033004020,LA,East Baton Rouge,Capital,Census Tract 40.28; East Baton Rouge Parish; Louisiana,no,ELIGIBLE,#N/A,,YES,NO,4043,1045,210,50875,35.4,7.2,83.6
22033004029,22033004020,LA,East Baton Rouge,Capital,Census Tract 40.29; East Baton Rouge Parish; Louisiana,no,ELIGIBLE,#N/A,,YES,NO,4060,299,326,68796,27.5,9.7,63.3
22033004030,22033004030,LA,East Baton Rouge,Capital,Census Tract 40.30; East Baton Rouge Parish; Louisiana,no,ELIGIBLE,#N/A,,YES,NO,4118,998,156,71300,38.5,2.7,82.2
22033004031,22033004030,LA,East Baton Rouge,Capital,Census Tract 40.31; East Baton Rouge Parish; Louisiana,no,ELIGIBLE,#N/A,,YES,YES,5660,2319,354,98950,46.6,3.1,74.9
22033004201,22033004200,LA,East Baton Rouge,Capital,Census Tract 42.01; East Baton Rouge Parish; Louisiana,yes,ELIGIBLE,#N/A,,YES,NO,3817,459,805,61932,22.9,13.3,77.8
22033004203,22033004200,LA,East Baton Rouge,Capital,Census Tract 42.03; East Baton Rouge Parish; Louisiana,yes,ELIGIBLE,#N/A,,YES,NO,2304,322,442,34615,33.7,8.5,55
22033004204,22033004200,LA,East Baton Rouge,Capital,Census Tract 42.04; East Baton Rouge Parish; Louisiana,no,ELIGIBLE,#N/A,,YES,YES,4004,553,693,34646,45.1,2.4,69.1
22033004205,22033004200,LA,East Baton Rouge,Capital,Census Tract 42.05; East Baton Rouge Parish; Louisiana,no,ELIGIBLE,#N/A,,NO,NO,5981,616,487,72045,28.8,20.8,69.8
22033004301,22033004300,LA,East Baton Rouge,Capital,Census Tract 43.01; East Baton Rouge Parish; Louisiana,no,INELIGIBLE,#N/A,,NO,NO,5482,362,1168,94902,8.1,0,67.3
22033004302,22033004300,LA,East Baton Rouge,Capital,Census Tract 43.02; East Baton Rouge Parish; Louisiana,no,INELIGIBLE,#N/A,,NO,NO,5919,180,1118,111743,3.8,2.8,82.8
22033004401,22033004400,LA,East Baton Rouge,Capital,Census Tract 44.01; East Baton Rouge Parish; Louisiana,no,INELIGIBLE,#N/A,,NO,NO,4658,304,1137,106696,8.1,2.9,83.7
22033004402,22033004400,LA,East Baton Rouge,Capital,Census Tract 44.02; East Baton Rouge Parish; Louisiana,no,INELIGIBLE,#N/A,,NO,NO,6539,687,745,133269,2.5,3.6,85.9
22033004403,22033004400,LA,East Baton Rouge,Capital,Census Tract 44.03; East Baton Rouge Parish; Louisiana,no,INELIGIBLE,#N/A,,NO,NO,7097,689,857,122850,5.5,1,89.9
22033004503,22033004500,LA,East Baton Rouge,Capital,Census Tract 45.03; East Baton Rouge Parish; Louisiana,no,INELIGIBLE,#N/A,,NO,NO,5759,617,723,63833,13.1,9.7,84
22033004504,22033004500,LA,East Baton Rouge,Capital,Census Tract 45.04; East Baton Rouge Parish; Louisiana,no,INELIGIBLE,#N/A,,NO,NO,5842,489,896,109389,4.8,9.2,81.8
22033004507,22033004500,LA,East Baton Rouge,Capital,Census Tract 45.07; East Baton Rouge Parish; Louisiana,no,INELIGIBLE,#N/A,,NO,NO,4063,242,808,131016,8.1,2.6,89.2
22033004509,22033004500,LA,East Baton Rouge,Capital,Census Tract 45.09; East Baton Rouge Parish; Louisiana,no,INELIGIBLE,#N/A,,NO,NO,6596,580,1319,90563,12.7,8.2,87.1
22033004511,22033004510,LA,East Baton Rouge,Capital,Census Tract 45.11; East Baton Rouge Parish; Louisiana,no,ELIGIBLE,#N/A,,NO,NO,5002,1057,357,47899,19.3,18.2,77.6
22033004512,22033004510,LA,East Baton Rouge,Capital,Census Tract 45.12; East Baton Rouge Parish; Louisiana,no,INELIGIBLE,#N/A,,NO,NO,2474,239,281,186750,13.2,7.6,93.9
22033004513,22033004510,LA,East Baton Rouge,Capital,Census Tract 45.13; East Baton Rouge Parish; Louisiana,no,INELIGIBLE,#N/A,,NO,NO,4721,248,701,130078,10.3,6.9,83.6
22033004514,22033004510,LA,East Baton Rouge,Capital,Census Tract 45.14; East Baton Rouge Parish; Louisiana,no,INELIGIBLE,#N/A,,NO,NO,2736,135,936,160521,1.8,9.5,94.4
22033004515,22033004510,LA,East Baton Rouge,Capital,Census Tract 45.15; East Baton Rouge Parish; Louisiana,no,INELIGIBLE,#N/A,,NO,NO,4168,168,870,147108,2.9,7.4,88.4
22033004516,22033004510,LA,East Baton Rouge,Capital,Census Tract 45.16; East Baton Rouge Parish; Louisiana,no,INELIGIBLE,#N/A,,NO,NO,4465,496,1211,111520,6.4,5.1,65.3
22033004602,22033004600,LA,East Baton Rouge,Capital,Census Tract 46.02; East Baton Rouge Parish; Louisiana,no,INELIGIBLE,#N/A,,NO,NO,7128,776,1170,84176,11.9,2.5,70.5
22033004603,22033004600,LA,East Baton Rouge,Capital,Census Tract 46.03; East Baton Rouge Parish; Louisiana,no,INELIGIBLE,#N/A,,NO,NO,7118,547,1045,93304,8.4,8.6,87.9
22033004605,22033004600,LA,East Baton Rouge,Capital,Census Tract 46.05; East Baton Rouge Parish; Louisiana,no,INELIGIBLE,#N/A,,NO,NO,7128,245,1120,144428,1.4,2.3,84.9
22033004606,22033004600,LA,East Baton Rouge,Capital,Census Tract 46.06; East Baton Rouge Parish; Louisiana,no,INELIGIBLE,#N/A,,NO,NO,6247,569,726,82698,8.7,14.4,92
22033004700,22033004700,LA,East Baton Rouge,Capital,Census Tract 47; East Baton Rouge Parish; Louisiana,no,INELIGIBLE,#N/A,,NO,NO,5516,465,1655,99412,6.6,11.4,71.6
22033004800,22033004800,LA,East Baton Rouge,Capital,Census Tract 48; East Baton Rouge Parish; Louisiana,no,ELIGIBLE,#N/A,,YES,NO,4639,1839,628,84167,47.7,8.3,88.6
22033004900,22033004900,LA,East Baton Rouge,Capital,Census Tract 49; East Baton Rouge Parish; Louisiana,no,INELIGIBLE,#N/A,,NO,NO,4550,400,856,192813,3.2,3.3,77
22033005000,22033005000,LA,East Baton Rouge,Capital,Census Tract 50; East Baton Rouge Parish; Louisiana,no,INELIGIBLE,#N/A,,NO,NO,3742,326,919,124737,7,3.7,94.6
22033005100,22033005100,LA,East Baton Rouge,Capital,Census Tract 51; East Baton Rouge Parish; Louisiana,yes,ELIGIBLE,#N/A,,YES,NO,3044,344,457,52822,23.7,3.3,73.8
22033005200,22033005200,LA,East Baton Rouge,Capital,Census Tract 52; East Baton Rouge Parish; Louisiana,yes,ELIGIBLE,#N/A,,YES,NO,2015,378,243,48409,21.2,12.1,72.7
22033005300,22033005300,LA,East Baton Rouge,Capital,Census Tract 53; East Baton Rouge Parish; Louisiana,yes,ELIGIBLE,#N/A,,YES,YES,3177,288,613,-,41.2,9,39.7
22033980000,22033980000,LA,East Baton Rouge,Capital,Census Tract 9800; East Baton Rouge Parish; Louisiana,no,INELIGIBLE,#N/A,,NO,NO,0,0,0,-,-,0,0
22035000100,22035000100,LA,East Carroll,Northeast,Census Tract 1; East Carroll Parish; Louisiana,no,ELIGIBLE,#N/A,,YES,YES,2343,315,488,33426,34.4,20.5,43.1
22035000200,22035000200,LA,East Carroll,Northeast,Census Tract 2; East Carroll Parish; Louisiana,yes,INELIGIBLE,SUBSTANTIAL,,YES,YES,1003,387,218,92965,19.8,9.9,37.9
22035000300,22035000300,LA,East Carroll,Northeast,Census Tract 3; East Carroll Parish; Louisiana,no,ELIGIBLE,#N/A,,YES,YES,1960,181,401,47292,44.1,9.8,59.8
22037951300,22037951300,LA,East Baton Rouge,Capital,Census Tract 9513; East Feliciana Parish; Louisiana,no,INELIGIBLE,#N/A,,NO,NO,2796,82,589,78438,17,0.7,45.2
22037951400,22037951400,LA,East Baton Rouge,Capital,Census Tract 9514; East Feliciana Parish; Louisiana,no,INELIGIBLE,#N/A,,YES,YES,3711,428,1071,82857,16.9,6.3,46.8
22037951501,22037951500,LA,East Baton Rouge,Capital,Census Tract 9515.01; East Feliciana Parish; Louisiana,no,INELIGIBLE,#N/A,,NO,NO,1430,158,351,86719,9.4,18.5,76.6
22037951502,22037951500,LA,East Baton Rouge,Capital,Census Tract 9515.02; East Feliciana Parish; Louisiana,yes,INELIGIBLE,SUBSTANTIAL,,NO,NO,4826,555,971,101875,18.6,6.4,42.6
22037951600,22037951600,LA,East Baton Rouge,Capital,Census Tract 9516; East Feliciana Parish; Louisiana,no,INELIGIBLE,#N/A,,NO,NO,3939,302,907,97692,14.6,3.5,56.3
22039950101,22039950100,LA,Evangeline,Acadiana,Census Tract 9501.01; Evangeline Parish; Louisiana,no,ELIGIBLE,#N/A,,YES,YES,2398,134,426,66484,21.1,5.3,50.2
22039950102,22039950100,LA,Evangeline,Acadiana,Census Tract 9501.02; Evangeline Parish; Louisiana,no,INELIGIBLE,#N/A,,YES,NO,3325,271,591,61420,15.8,5.1,48.2
22039950200,22039950200,LA,Evangeline,Acadiana,Census Tract 9502; Evangeline Parish; Louisiana,no,INELIGIBLE,#N/A,,NO,NO,1615,108,273,62955,8.3,4.2,40.3
22039950301,22039950300,LA,Evangeline,Acadiana,Census Tract 9503.01; Evangeline Parish; Louisiana,no,INELIGIBLE,#N/A,,YES,NO,1067,57,238,73688,6.7,10.5,26.6
22039950302,22039950300,LA,Evangeline,Acadiana,Census Tract 9503.02; Evangeline Parish; Louisiana,no,INELIGIBLE,#N/A,,YES,NO,3204,422,404,64798,17.8,7.7,40.4
22039950401,22039950400,LA,Evangeline,Acadiana,Census Tract 9504.01; Evangeline Parish; Louisiana,no,ELIGIBLE,#N/A,,YES,YES,2914,236,389,28294,56.7,7.3,54.8
22039950402,22039950400,LA,Evangeline,Acadiana,Census Tract 9504.02; Evangeline Parish; Louisiana,no,ELIGIBLE,#N/A,,NO,NO,3207,337,419,84219,20.3,6,58.6
22039950500,22039950500,LA,Evangeline,Acadiana,Census Tract 9505; Evangeline Parish; Louisiana,yes,ELIGIBLE,SUBSTANTIAL,,YES,YES,2557,298,335,40336,41.4,13.7,54.2
22039950600,22039950600,LA,Evangeline,Acadiana,Census Tract 9506; Evangeline Parish; Louisiana,yes,ELIGIBLE,SUBSTANTIAL,,YES,YES,3070,402,619,33523,33.9,28.4,29.7
22039950700,22039950700,LA,Evangeline,Acadiana,Census Tract 9507; Evangeline Parish; Louisiana,no,INELIGIBLE,#N/A,,YES,NO,3638,477,542,66394,15.4,6.2,59.6
22039950800,22039950800,LA,Evangeline,Acadiana,Census Tract 9508; Evangeline Parish; Louisiana,no,ELIGIBLE,#N/A,,YES,YES,3722,343,906,49604,18.2,10.1,40.1
22041950100,22041950100,LA,Franklin,Northeast,Census Tract 9501; Franklin Parish; Louisiana,no,INELIGIBLE,#N/A,,NO,NO,3596,470,655,72928,6.9,9.8,37.6
22041950200,22041950200,LA,Franklin,Northeast,Census Tract 9502; Franklin Parish; Louisiana,no,ELIGIBLE,#N/A,,YES,NO,3332,375,672,55977,23.8,4.3,30.4
22041950300,22041950300,LA,Franklin,Northeast,Census Tract 9503; Franklin Parish; Louisiana,no,ELIGIBLE,#N/A,,YES,YES,4987,340,935,38938,40.6,10.3,57.2
22041950400,22041950400,LA,Franklin,Northeast,Census Tract 9504; Franklin Parish; Louisiana,no,INELIGIBLE,#N/A,,NO,NO,2831,140,656,66035,9.7,3.8,22.7
22041950500,22041950500,LA,Franklin,Northeast,Census Tract 9505; Franklin Parish; Louisiana,no,ELIGIBLE,#N/A,,YES,NO,1802,107,521,58036,23.9,9.8,32.8
22041950600,22041950600,LA,Franklin,Northeast,Census Tract 9506; Franklin Parish; Louisiana,no,ELIGIBLE,#N/A,,YES,YES,1869,118,386,39067,35.5,12.4,34.4
22043020100,22043020100,LA,Grant,Central,Census Tract 201; Grant Parish; Louisiana,no,ELIGIBLE,#N/A,,YES,NO,1997,134,365,71719,26.5,11.5,17.6
22043020200,22043020200,LA,Grant,Central,Census Tract 202; Grant Parish; Louisiana,no,INELIGIBLE,#N/A,,YES,NO,3021,253,608,77424,13.3,5.4,32.7
22043020300,22043020300,LA,Grant,Central,Census Tract 203; Grant Parish; Louisiana,no,ELIGIBLE,#N/A,,YES,NO,2660,360,531,67583,20.8,5.9,44.8
22043020403,22043020400,LA,Grant,Central,Census Tract 204.03; Grant Parish; Louisiana,no,INELIGIBLE,#N/A,,NO,NO,3725,468,613,113646,9.9,1.6,37.5
22043020404,22043020400,LA,Grant,Central,Census Tract 204.04; Grant Parish; Louisiana,no,ELIGIBLE,#N/A,,NO,NO,2237,156,657,59118,23.6,6.3,51.6
22043020405,22043020400,LA,Grant,Central,Census Tract 204.05; Grant Parish; Louisiana,no,ELIGIBLE,#N/A,,NO,NO,2590,127,360,59474,27.5,0.2,50.9
22043020406,22043020400,LA,Grant,Central,Census Tract 204.06; Grant Parish; Louisiana,no,INELIGIBLE,#N/A,,NO,NO,2599,235,344,103882,4.3,0,58.8
22045030101,22045030100,LA,Iberia,Acadiana,Census Tract 301.01; Iberia Parish; Louisiana,no,ELIGIBLE,#N/A,,YES,YES,3989,155,659,65114,28.3,2.5,71.1
22045030102,22045030100,LA,Iberia,Acadiana,Census Tract 301.02; Iberia Parish; Louisiana,no,ELIGIBLE,#N/A,,YES,NO,1619,144,304,61250,30.3,20.6,77.2
22045030201,22045030200,LA,Iberia,Acadiana,Census Tract 302.01; Iberia Parish; Louisiana,no,INELIGIBLE,#N/A,,NO,NO,2976,377,551,98537,12.2,3,53.9
22045030202,22045030200,LA,Iberia,Acadiana,Census Tract 302.02; Iberia Parish; Louisiana,no,INELIGIBLE,#N/A,,YES,NO,4992,376,626,109044,11.6,0.8,68.7
22045030301,22045030300,LA,Iberia,Acadiana,Census Tract 303.01; Iberia Parish; Louisiana,no,INELIGIBLE,#N/A,,NO,NO,3032,207,744,87264,17,3.8,51.5
22045030303,22045030300,LA,Iberia,Acadiana,Census Tract 303.03; Iberia Parish; Louisiana,no,ELIGIBLE,#N/A,,YES,NO,3322,237,394,51389,26.4,8.9,53.4
22045030304,22045030300,LA,Iberia,Acadiana,Census Tract 303.04; Iberia Parish; Louisiana,no,ELIGIBLE,#N/A,,NO,NO,2674,320,352,48992,18.5,0.8,65.9
22045030401,22045030400,LA,Iberia,Acadiana,Census Tract 304.01; Iberia Parish; Louisiana,no,INELIGIBLE,#N/A,,NO,NO,3682,319,509,66250,16.2,2.8,55
22045030402,22045030400,LA,Iberia,Acadiana,Census Tract 304.02; Iberia Parish; Louisiana,no,ELIGIBLE,#N/A,,YES,YES,2980,417,394,52692,38.4,6.2,69.6
22045030500,22045030500,LA,Iberia,Acadiana,Census Tract 305; Iberia Parish; Louisiana,yes,ELIGIBLE,SUBSTANTIAL,,YES,NO,4283,300,705,45188,26.8,18.9,68
22045030601,22045030600,LA,Iberia,Acadiana,Census Tract 306.01; Iberia Parish; Louisiana,no,INELIGIBLE,#N/A,,NO,NO,1354,73,331,80536,14.9,1.2,81.8
22045030602,22045030600,LA,Iberia,Acadiana,Census Tract 306.02; Iberia Parish; Louisiana,no,INELIGIBLE,#N/A,,NO,NO,5296,273,895,90379,8.9,7.6,77.8
22045030700,22045030700,LA,Iberia,Acadiana,Census Tract 307; Iberia Parish; Louisiana,no,INELIGIBLE,#N/A,,NO,NO,4275,331,551,75348,16.7,11.1,80.5
22045030800,22045030800,LA,Iberia,Acadiana,Census Tract 308; Iberia Parish; Louisiana,no,ELIGIBLE,#N/A,,YES,YES,1395,133,193,42404,36.5,21.1,66.2
22045030900,22045030900,LA,Iberia,Acadiana,Census Tract 309; Iberia Parish; Louisiana,yes,ELIGIBLE,SUBSTANTIAL,,YES,YES,3083,273,338,39242,55.8,27.8,68.7
22045031000,22045031000,LA,Iberia,Acadiana,Census Tract 310; Iberia Parish; Louisiana,yes,ELIGIBLE,SUBSTANTIAL,,YES,YES,2033,178,406,32125,39,6.1,62.8
22045031101,22045031100,LA,Iberia,Acadiana,Census Tract 311.01; Iberia Parish; Louisiana,yes,INELIGIBLE,SUBSTANTIAL,,YES,NO,3474,183,694,66895,14.6,2.4,63.9
22045031102,22045031100,LA,Iberia,Acadiana,Census Tract 311.02; Iberia Parish; Louisiana,yes,INELIGIBLE,SUBSTANTIAL,,NO,NO,1872,185,501,74570,10.9,0.6,87.6
22045031200,22045031200,LA,Iberia,Acadiana,Census Tract 312; Iberia Parish; Louisiana,no,ELIGIBLE,#N/A,,NO,NO,3300,257,753,73485,30.3,4,72.7
22045031301,22045031300,LA,Iberia,Acadiana,Census Tract 313.01; Iberia Parish; Louisiana,no,INELIGIBLE,#N/A,,YES,NO,3822,486,566,72522,20,5.3,71.6
22045031302,22045031300,LA,Iberia,Acadiana,Census Tract 313.02; Iberia Parish; Louisiana,no,ELIGIBLE,#N/A,,YES,NO,1896,308,330,42445,24.2,7.1,78.9
22045031600,22045031600,LA,Iberia,Acadiana,Census Tract 316; Iberia Parish; Louisiana,no,ELIGIBLE,#N/A,,YES,YES,2438,254,700,47167,33.1,14,49.2
22045990000,22045990000,LA,Iberia,Acadiana,Census Tract 9900; Iberia Parish; Louisiana,no,INELIGIBLE,#N/A,,NO,NO,0,0,0,-,-,0,0
22047952600,22047952600,LA,Iberville,Capital,Census Tract 9526; Iberville Parish; Louisiana,no,ELIGIBLE,#N/A,,YES,YES,2285,204,438,64110,21.6,6.5,45.2
22047952701,22047952700,LA,Iberville,Capital,Census Tract 9527.01; Iberville Parish; Louisiana,no,INELIGIBLE,#N/A,,YES,NO,2523,120,340,120927,10.7,5.1,64.5
22047952702,22047952700,LA,Iberville,Capital,Census Tract 9527.02; Iberville Parish; Louisiana,no,INELIGIBLE,#N/A,,YES,NO,2901,190,741,92318,7.4,3.6,83.2
22047952901,22047952900,LA,Iberville,Capital,Census Tract 9529.01; Iberville Parish; Louisiana,no,ELIGIBLE,#N/A,,YES,NO,2552,240,822,46563,19.7,3.3,51.3
22047952902,22047952900,LA,Iberville,Capital,Census Tract 9529.02; Iberville Parish; Louisiana,no,ELIGIBLE,#N/A,,YES,NO,2132,273,444,50938,36.4,0,59.1
22047953000,22047953000,LA,Iberville,Capital,Census Tract 9530; Iberville Parish; Louisiana,yes,ELIGIBLE,SUBSTANTIAL,,YES,YES,2112,100,419,54375,32.7,19.5,59.2
22047953101,22047953100,LA,Iberville,Capital,Census Tract 9531.01; Iberville Parish; Louisiana,no,ELIGIBLE,#N/A,,YES,YES,4578,454,823,59896,31,7.7,71.6
22047953102,22047953100,LA,Iberville,Capital,Census Tract 9531.02; Iberville Parish; Louisiana,no,ELIGIBLE,#N/A,,YES,NO,2355,94,358,51667,10.7,3.7,72.1
22047953200,22047953200,LA,Iberville,Capital,Census Tract 9532; Iberville Parish; Louisiana,no,INELIGIBLE,#N/A,,NO,NO,5671,963,842,95322,13.7,6,63.7
22049970100,22049970100,LA,Jackson,Northwest,Census Tract 9701; Jackson Parish; Louisiana,no,ELIGIBLE,#N/A,,YES,NO,2501,191,515,49349,24.9,8.3,27.5
22049970200,22049970200,LA,Jackson,Northwest,Census Tract 9702; Jackson Parish; Louisiana,no,INELIGIBLE,#N/A,,YES,NO,3651,303,768,75319,19.8,3,33.9
22049970300,22049970300,LA,Jackson,Northwest,Census Tract 9703; Jackson Parish; Louisiana,yes,INELIGIBLE,SUBSTANTIAL,,NO,NO,3608,382,915,56359,14.2,11.8,34.5
22049970400,22049970400,LA,Jackson,Northwest,Census Tract 9704; Jackson Parish; Louisiana,no,ELIGIBLE,#N/A,,YES,NO,2857,284,610,46094,29.4,6,44.1
22049970500,22049970500,LA,Jackson,Northwest,Census Tract 9705; Jackson Parish; Louisiana,no,ELIGIBLE,#N/A,,NO,NO,1460,127,280,79821,30.1,8.3,47.2
22051020204,22051020200,LA,Jefferson,Southeast,Census Tract 202.04; Jefferson Parish; Louisiana,no,INELIGIBLE,#N/A,,NO,NO,2392,95,867,210511,0.6,0.5,83.4
22051020205,22051020200,LA,Jefferson,Southeast,Census Tract 202.05; Jefferson Parish; Louisiana,no,ELIGIBLE,#N/A,,YES,NO,3059,251,159,34429,22.8,4.3,66.4
22051020206,22051020200,LA,Jefferson,Southeast,Census Tract 202.06; Jefferson Parish; Louisiana,no,INELIGIBLE,#N/A,,NO,NO,4178,174,1066,112796,8.2,2.9,78.6
22051020304,22051020300,LA,Jefferson,Southeast,Census Tract 203.04; Jefferson Parish; Louisiana,no,INELIGIBLE,#N/A,,NO,NO,4652,371,1162,203229,5.8,7,83.9
22051020305,22051020300,LA,Jefferson,Southeast,Census Tract 203.05; Jefferson Parish; Louisiana,no,INELIGIBLE,#N/A,,NO,NO,4504,336,953,85893,18.6,2.8,67.1
22051020400,22051020400,LA,Jefferson,Southeast,Census Tract 204; Jefferson Parish; Louisiana,no,INELIGIBLE,#N/A,,NO,NO,2902,90,879,139545,6.7,0.6,89.5
22051020502,22051020500,LA,Jefferson,Southeast,Census Tract 205.02; Jefferson Parish; Louisiana,no,ELIGIBLE,#N/A,,YES,NO,5704,226,1155,77392,20.5,6.2,72.4
22051020505,22051020500,LA,Jefferson,Southeast,Census Tract 205.05; Jefferson Parish; Louisiana,no,ELIGIBLE,#N/A,,YES,NO,1602,95,490,58153,19,12.7,56.1
22051020506,22051020500,LA,Jefferson,Southeast,Census Tract 205.06; Jefferson Parish; Louisiana,no,INELIGIBLE,#N/A,,NO,NO,4656,375,806,84868,13,6.1,83.7
22051020507,22051020500,LA,Jefferson,Southeast,Census Tract 205.07; Jefferson Parish; Louisiana,no,ELIGIBLE,#N/A,,NO,NO,3678,233,774,50625,19.7,2.8,60.6
22051020511,22051020510,LA,Jefferson,Southeast,Census Tract 205.11; Jefferson Parish; Louisiana,no,INELIGIBLE,#N/A,,NO,NO,3570,230,848,85972,7.5,1.3,78.4
22051020512,22051020510,LA,Jefferson,Southeast,Census Tract 205.12; Jefferson Parish; Louisiana,no,INELIGIBLE,#N/A,,NO,NO,2188,64,772,87000,10.5,5.4,78.5
22051020513,22051020510,LA,Jefferson,Southeast,Census Tract 205.13; Jefferson Parish; Louisiana,no,INELIGIBLE,#N/A,,YES,NO,4879,609,591,108643,12.5,4.9,72.6
22051020514,22051020510,LA,Jefferson,Southeast,Census Tract 205.14; Jefferson Parish; Louisiana,no,INELIGIBLE,#N/A,,NO,NO,3603,139,929,142222,2.7,3.2,82
22051020515,22051020510,LA,Jefferson,Southeast,Census Tract 205.15; Jefferson Parish; Louisiana,no,INELIGIBLE,#N/A,,NO,NO,3492,181,652,117614,5.7,0.7,87.8
22051020516,22051020510,LA,Jefferson,Southeast,Census Tract 205.16; Jefferson Parish; Louisiana,no,ELIGIBLE,#N/A,,YES,NO,4858,635,805,56750,25.9,5.1,61.1
22051020517,22051020510,LA,Jefferson,Southeast,Census Tract 205.17; Jefferson Parish; Louisiana,no,INELIGIBLE,#N/A,,NO,NO,3820,138,880,122281,1.1,3.8,75.6
22051020518,22051020510,LA,Jefferson,Southeast,Census Tract 205.18; Jefferson Parish; Louisiana,no,INELIGIBLE,#N/A,,NO,NO,2817,240,612,69991,8.7,4.1,75.2
22051020519,22051020510,LA,Jefferson,Southeast,Census Tract 205.19; Jefferson Parish; Louisiana,no,INELIGIBLE,#N/A,,NO,NO,3939,246,772,81803,13.9,9,75.8
22051020600,22051020600,LA,Jefferson,Southeast,Census Tract 206; Jefferson Parish; Louisiana,yes,ELIGIBLE,#N/A,,YES,NO,4991,366,435,38381,29.9,17.9,58
22051021000,22051021000,LA,Jefferson,Southeast,Census Tract 210; Jefferson Parish; Louisiana,no,INELIGIBLE,#N/A,,NO,NO,2637,150,247,67708,7,21.9,66.4
22051021100,22051021100,LA,Jefferson,Southeast,Census Tract 211; Jefferson Parish; Louisiana,no,INELIGIBLE,#N/A,,NO,NO,2332,82,345,121250,10.6,6.5,74.8
22051021200,22051021200,LA,Jefferson,Southeast,Census Tract 212; Jefferson Parish; Louisiana,no,ELIGIBLE,#N/A,,NO,NO,2718,203,791,64393,33.6,0,44.8
22051021300,22051021300,LA,Jefferson,Southeast,Census Tract 213; Jefferson Parish; Louisiana,no,INELIGIBLE,#N/A,,NO,NO,2864,121,681,86000,13.2,6.6,81.8
22051021400,22051021400,LA,Jefferson,Southeast,Census Tract 214; Jefferson Parish; Louisiana,no,INELIGIBLE,#N/A,,NO,NO,2140,132,398,121750,7.1,2.8,85.7
22051021500,22051021500,LA,Jefferson,Southeast,Census Tract 215; Jefferson Parish; Louisiana,no,ELIGIBLE,#N/A,,YES,NO,2805,236,471,41103,27,7.3,69.5
22051021601,22051021600,LA,Jefferson,Southeast,Census Tract 216.01; Jefferson Parish; Louisiana,no,ELIGIBLE,#N/A,,YES,NO,2569,242,504,44000,20.4,3.4,58.4
22051021602,22051021600,LA,Jefferson,Southeast,Census Tract 216.02; Jefferson Parish; Louisiana,no,INELIGIBLE,#N/A,,NO,NO,1290,104,320,118007,0.5,1,90.6
22051022601,22051022600,LA,Jefferson,Southeast,Census Tract 226.01; Jefferson Parish; Louisiana,no,INELIGIBLE,#N/A,,NO,NO,2931,44,815,146397,3.3,14,84.8
22051023003,22051023000,LA,Jefferson,Southeast,Census Tract 230.03; Jefferson Parish; Louisiana,no,INELIGIBLE,#N/A,,NO,NO,3047,89,532,112448,1.2,2,82
22051023004,22051023000,LA,Jefferson,Southeast,Census Tract 230.04; Jefferson Parish; Louisiana,no,INELIGIBLE,#N/A,,NO,NO,4737,127,1395,138611,12,2.1,79.4
22051023300,22051023300,LA,Jefferson,Southeast,Census Tract 233; Jefferson Parish; Louisiana,no,INELIGIBLE,#N/A,,NO,NO,1942,87,402,111250,13.3,3.4,65.1
